Current Offset,Sample Number,Title,Trigger Offset,Time End,Time Start,U Sec,Time Of Threshold
10547,16384,wf_6416,11745,1662555543.7980745,1662555543.7979434,797943,632
13405,16384,wf_6417,14603,1662555543.8054612,1662555543.80533,805330,680
15005,16384,wf_6418,16203,1662555543.8340049,1662555543.8338737,833873,888
4155,16384,wf_6419,5353,1662555543.840533,1662555543.840402,840401,888
14083,16384,wf_6420,15281,1662555543.8482976,1662555543.8481665,848166,712
560,16384,wf_6421,1758,1662555543.8698583,1662555543.8697271,869727,624
3029,16384,wf_6422,4227,1662555543.8792763,1662555543.8791451,879145,568
15190,16384,wf_6424,4,1662555543.9065943,1662555543.9064631,906463,592
12430,16384,wf_6425,13628,1662555543.9216452,1662555543.921514,921514,784
3662,16384,wf_6426,4860,1662555543.926636,1662555543.9265049,926504,776
14322,16384,wf_6427,15520,1662555543.9312391,1662555543.931108,931108,776
8849,16384,wf_6428,10047,1662555543.9552205,1662555543.9550893,955089,664
8150,16384,wf_6429,9348,1662555543.9594533,1662555543.9593222,959322,1024
11103,16384,wf_6430,12301,1662555543.965766,1662555543.9656348,965634,712
15622,16384,wf_6431,436,1662555543.9691317,1662555543.9690006,969000,672
9871,16384,wf_6432,11069,1662555543.9726257,1662555543.9724946,972494,888
16022,16384,wf_6433,836,1662555543.9841034,1662555543.9839723,983972,520
3470,16384,wf_6434,4668,1662555543.9888911,1662555543.98876,988759,632
13208,16384,wf_6435,14406,1662555544.0226912,1662555544.0225601,22560,1344
14842,16384,wf_6436,16040,1662555544.0273979,1662555544.0272667,27266,736
16039,16384,wf_6437,853,1662555544.0402336,1662555544.0401025,40102,616
2963,16384,wf_6438,4161,1662555544.0607328,1662555544.0606017,60601,640
13876,16384,wf_6439,15074,1662555544.0657496,1662555544.0656185,65618,664
5183,16384,wf_6440,6381,1662555544.072981,1662555544.07285,72849,704
14650,16384,wf_6441,15848,1662555544.0861104,1662555544.0859792,85979,624
13342,16384,wf_6442,14540,1662555544.0902262,1662555544.090095,90095,616
12627,16384,wf_6443,13825,1662555544.1085348,1662555544.1084037,108403,736
8867,16384,wf_6444,10065,1662555544.130085,1662555544.1299539,129953,632
11547,16384,wf_6445,12745,1662555544.1414628,1662555544.1413317,141331,608
5783,16384,wf_6446,6981,1662555544.1658683,1662555544.1657372,165737,648
4618,16384,wf_6447,5816,1662555544.1738136,1662555544.1736825,173682,904
15983,16384,wf_6448,797,1662555544.2018113,1662555544.2016802,201680,1128
518,16384,wf_6449,1716,1662555544.206133,1662555544.2060018,206001,704
12991,16384,wf_6450,14189,1662555544.2111495,1662555544.2110183,211018,704
8186,16384,wf_6451,9384,1662555544.2226644,1662555544.2225332,222533,624
5985,16384,wf_6452,7183,1662555544.226758,1662555544.2266269,226626,656
5559,16384,wf_6453,6757,1662555544.2510357,1662555544.2509046,250904,488
9661,16384,wf_6454,10859,1662555544.2675424,1662555544.2674112,267411,496
12946,16384,wf_6455,14144,1662555544.2761357,1662555544.2760046,276004,800
12569,16384,wf_6456,13767,1662555544.2841282,1662555544.283997,283996,584
12823,16384,wf_6457,14021,1662555544.293104,1662555544.2929728,292972,760
10586,16384,wf_6458,11784,1662555544.3003666,1662555544.3002355,300235,496
5573,16384,wf_6459,6771,1662555544.3057883,1662555544.3056571,305657,448
2959,16384,wf_6460,4157,1662555544.3103306,1662555544.3101995,310199,1368
4022,16384,wf_6461,5220,1662555544.3268514,1662555544.3267202,326720,704
12956,16384,wf_6462,14154,1662555544.3329809,1662555544.3328497,332849,664
2510,16384,wf_6463,3708,1662555544.3381271,1662555544.337996,337995,744
14858,16384,wf_6464,16056,1662555544.3493035,1662555544.3491724,349172,512
9037,16384,wf_6465,10235,1662555544.3631687,1662555544.3630376,363037,896
9316,16384,wf_6467,10514,1662555544.3756697,1662555544.3755386,375538,632
4980,16384,wf_6468,6178,1662555544.3811915,1662555544.3810604,381060,1392
4595,16384,wf_6469,5793,1662555544.399385,1662555544.3992538,399253,1088
10537,16384,wf_6470,11735,1662555544.4103646,1662555544.4102335,410233,728
3482,16384,wf_6471,4680,1662555544.415229,1662555544.415098,415097,944
10769,16384,wf_6472,11967,1662555544.4186847,1662555544.4185536,418553,3096
6325,16384,wf_6473,7523,1662555544.434068,1662555544.4339368,433936,744
16275,16384,wf_6474,1089,1662555544.4387875,1662555544.4386563,438656,648
11057,16384,wf_6475,12255,1662555544.4537172,1662555544.453586,453586,544
4648,16384,wf_6476,5846,1662555544.4654534,1662555544.4653223,465322,424
11565,16384,wf_6477,12763,1662555544.470926,1662555544.470795,470794,592
13235,16384,wf_6478,14433,1662555544.4880676,1662555544.4879365,487936,592
8536,16384,wf_6479,9734,1662555544.5003934,1662555544.5002623,500262,616
9621,16384,wf_6480,10819,1662555544.5053132,1662555544.505182,505182,776
12237,16384,wf_6481,13435,1662555544.5131774,1662555544.5130463,513046,968
12628,16384,wf_6482,13826,1662555544.5196745,1662555544.5195434,519543,736
7114,16384,wf_6483,8312,1662555544.5417063,1662555544.5415752,541575,456
3092,16384,wf_6484,4290,1662555544.5485682,1662555544.548437,548437,544
4814,16384,wf_6485,6012,1662555544.5536246,1662555544.5534935,553493,488
3332,16384,wf_6486,4530,1662555544.5670047,1662555544.5668736,566873,688
8210,16384,wf_6487,9408,1662555544.5770464,1662555544.5769153,576915,552
11392,16384,wf_6488,12590,1662555544.5994298,1662555544.5992987,599298,784
5431,16384,wf_6489,6629,1662555544.6101809,1662555544.6100497,610049,656
5431,16384,wf_6489,6629,1662555544.6101809,1662555544.6100497,610049,656
12695,16384,wf_6490,13893,1662555544.6194832,1662555544.619352,619352,864
5620,16384,wf_6491,6818,1662555544.6253078,1662555544.6251767,625176,736
3277,16384,wf_6492,4475,1662555544.63136,1662555544.631229,631228,1024
13430,16384,wf_6493,14628,1662555544.6369307,1662555544.6367996,636799,544
16227,16384,wf_6494,1041,1662555544.6459503,1662555544.6458192,645819,504
12689,16384,wf_6495,13887,1662555544.6493905,1662555544.6492593,649259,2976
9113,16384,wf_6496,10311,1662555544.6542528,1662555544.6541216,654121,640
7175,16384,wf_6497,8373,1662555544.6649945,1662555544.6648633,664863,704
1101,16384,wf_6498,2299,1662555544.670224,1662555544.6700928,670092,472
6167,16384,wf_6499,7365,1662555544.6737716,1662555544.6736405,673640,840
2813,16384,wf_6500,4011,1662555544.6796463,1662555544.6795151,679515,576
15738,16384,wf_6501,552,1662555544.6865132,1662555544.686382,686382,424
11340,16384,wf_6502,12538,1662555544.68965,1662555544.689519,689518,1160
11436,16384,wf_6503,12634,1662555544.6930625,1662555544.6929314,692931,760
623,16384,wf_6504,1821,1662555544.7072678,1662555544.7071366,707136,688
5716,16384,wf_6505,6914,1662555544.7317696,1662555544.7316384,731638,792
8035,16384,wf_6506,9233,1662555544.7370439,1662555544.7369127,736912,1024
8014,16384,wf_6507,9212,1662555544.7535233,1662555544.7533922,753392,544
15126,16384,wf_6508,16324,1662555544.7598128,1662555544.7596817,759681,592
1881,16384,wf_6509,3079,1662555544.763856,1662555544.7637248,763724,984
15658,16384,wf_6510,472,1662555544.7681167,1662555544.7679856,767985,504
10472,16384,wf_6511,11670,1662555544.7755735,1662555544.7754424,775442,552
6524,16384,wf_6512,7722,1662555544.782045,1662555544.7819138,781913,800
5066,16384,wf_6513,6264,1662555544.8095028,1662555544.8093717,809371,480
4243,16384,wf_6514,5441,1662555544.844946,1662555544.8448148,844814,656
12062,16384,wf_6515,13260,1662555544.8534832,1662555544.853352,853352,624
4117,16384,wf_6516,5315,1662555544.8783162,1662555544.878185,878185,1032
15732,16384,wf_6517,546,1662555544.886434,1662555544.886303,886302,688
14274,16384,wf_6518,15472,1662555544.906143,1662555544.9060118,906011,808
3155,16384,wf_6519,4353,1662555544.9127011,1662555544.91257,912570,784
9027,16384,wf_6520,10225,1662555544.9206102,1662555544.920479,920479,728
12417,16384,wf_6521,13615,1662555544.9256206,1662555544.9254894,925489,728
2577,16384,wf_6522,3775,1662555544.9320776,1662555544.9319465,931946,536
2794,16384,wf_6524,3992,1662555544.9445527,1662555544.9444215,944421,752
7203,16384,wf_6525,8401,1662555544.9544902,1662555544.954359,954359,920
11576,16384,wf_6526,12774,1662555544.9852312,1662555544.9851,985099,896
4785,16384,wf_6527,5983,1662555545.0129075,1662555545.0127764,12776,512
40,16384,wf_6528,1238,1662555545.0248775,1662555545.0247464,24746,656
14573,16384,wf_6529,15771,1662555545.0309777,1662555545.0308466,30846,584
13888,16384,wf_6530,15086,1662555545.0432546,1662555545.0431235,43123,576
11743,16384,wf_6531,12941,1662555545.0471005,1662555545.0469694,46969,432
12812,16384,wf_6532,14010,1662555545.0529122,1662555545.052781,52781,448
8978,16384,wf_6533,10176,1662555545.0578246,1662555545.0576935,57693,528
4146,16384,wf_6534,5344,1662555545.068812,1662555545.0686808,68680,696
8113,16384,wf_6536,9311,1662555545.1012053,1662555545.1010742,101074,552
12995,16384,wf_6537,14193,1662555545.1087494,1662555545.1086183,108618,416
3911,16384,wf_6538,5109,1662555545.117302,1662555545.1171708,117170,496
1906,16384,wf_6539,3104,1662555545.1265414,1662555545.1264102,126410,488
7855,16384,wf_6540,9053,1662555545.1318953,1662555545.1317642,131764,744
11842,16384,wf_6541,13040,1662555545.1555645,1662555545.1554334,155433,1448
5974,16384,wf_6542,7172,1662555545.1778433,1662555545.1777122,177712,672
3862,16384,wf_6543,5060,1662555545.1871858,1662555545.1870546,187054,792
9289,16384,wf_6544,10487,1662555545.1927123,1662555545.1925812,192581,720
4765,16384,wf_6545,5963,1662555545.2014408,1662555545.2013097,201309,560
10872,16384,wf_6547,12070,1662555545.2362428,1662555545.2361116,236111,1256
11657,16384,wf_6548,12855,1662555545.2867463,1662555545.2866151,286615,1104
6234,16384,wf_6549,7432,1662555545.2952635,1662555545.2951324,295132,656
16234,16384,wf_6550,1048,1662555545.3043144,1662555545.3041832,304183,552
6338,16384,wf_6551,7536,1662555545.3244874,1662555545.3243563,324356,1000
1169,16384,wf_6552,2367,1662555545.3282034,1662555545.3280723,328072,664
9958,16384,wf_6553,11156,1662555545.348484,1662555545.348353,348352,592
10896,16384,wf_6554,12094,1662555545.3674269,1662555545.3672957,367295,512
16243,16384,wf_6555,1057,1662555545.3846736,1662555545.3845425,384542,848
15909,16384,wf_6556,723,1662555545.3935502,1662555545.393419,393419,688
1023,16384,wf_6557,2221,1662555545.399532,1662555545.399401,399400,816
14770,16384,wf_6558,15968,1662555545.4048016,1662555545.4046705,404670,1104
9139,16384,wf_6559,10337,1662555545.425578,1662555545.425447,425447,504
10019,16384,wf_6560,11217,1662555545.4320726,1662555545.4319415,431941,640
12376,16384,wf_6561,13574,1662555545.4392314,1662555545.4391003,439100,1144
11980,16384,wf_6562,13178,1662555545.4489012,1662555545.44877,448769,560
3405,16384,wf_6563,4603,1662555545.461466,1662555545.461335,461335,696
10631,16384,wf_6564,11829,1662555545.4696174,1662555545.4694862,469486,464
16121,16384,wf_6565,935,1662555545.4816723,1662555545.4815412,481541,520
11960,16384,wf_6566,13158,1662555545.4877617,1662555545.4876306,487630,480
13395,16384,wf_6567,14593,1662555545.4923258,1662555545.4921947,492194,512
8932,16384,wf_6568,10130,1662555545.503817,1662555545.503686,503686,928
3894,16384,wf_6569,5092,1662555545.5131166,1662555545.5129855,512985,920
14465,16384,wf_6570,15663,1662555545.5277054,1662555545.5275743,527574,536
9011,16384,wf_6571,10209,1662555545.5368726,1662555545.5367415,536741,560
12252,16384,wf_6572,13450,1662555545.542062,1662555545.541931,541930,808
15776,16384,wf_6573,590,1662555545.5489054,1662555545.5487742,548774,592
3773,16384,wf_6574,4971,1662555545.559401,1662555545.55927,559269,664
3898,16384,wf_6575,5096,1662555545.573139,1662555545.5730078,573007,736
8928,16384,wf_6576,10126,1662555545.6127331,1662555545.612602,612602,1000
5042,16384,wf_6577,6240,1662555545.6337872,1662555545.633656,633656,688
4975,16384,wf_6578,6173,1662555545.6419635,1662555545.6418324,641832,864
11487,16384,wf_6579,12685,1662555545.6706784,1662555545.6705472,670547,704
4075,16384,wf_6580,5273,1662555545.6852164,1662555545.6850853,685085,648
4291,16384,wf_6581,5489,1662555545.7037563,1662555545.7036252,703625,512
4952,16384,wf_6582,6150,1662555545.7131863,1662555545.7130551,713055,464
578,16384,wf_6583,1776,1662555545.7186391,1662555545.718508,718508,560
5713,16384,wf_6584,6911,1662555545.7295244,1662555545.7293932,729393,512
16305,16384,wf_6585,1119,1662555545.7408333,1662555545.7407022,740702,568
6772,16384,wf_6586,7970,1662555545.7452805,1662555545.7451494,745149,624
1140,16384,wf_6587,2338,1662555545.7599256,1662555545.7597945,759794,664
11666,16384,wf_6588,12864,1662555545.7630663,1662555545.7629352,762935,1016
14102,16384,wf_6589,15300,1662555545.7679567,1662555545.7678256,767825,560
5077,16384,wf_6590,6275,1662555545.7741246,1662555545.7739935,773993,440
6299,16384,wf_6591,7497,1662555545.797542,1662555545.797411,797411,1064
14782,16384,wf_6592,15980,1662555545.8091884,1662555545.8090572,809057,992
4030,16384,wf_6593,5228,1662555545.82068,1662555545.8205488,820548,520
14186,16384,wf_6594,15384,1662555545.8300033,1662555545.8298721,829872,688
10475,16384,wf_6595,11673,1662555545.8530962,1662555545.852965,852965,464
10392,16384,wf_6596,11590,1662555545.8725612,1662555545.87243,872429,552
6369,16384,wf_6597,7567,1662555545.889819,1662555545.8896878,889687,560
13747,16384,wf_6598,14945,1662555545.8934476,1662555545.8933165,893316,600
6249,16384,wf_6599,7447,1662555545.9181333,1662555545.9180021,918002,672
1629,16384,wf_6600,2827,1662555545.9254923,1662555545.9253612,925361,576
12847,16384,wf_6601,14045,1662555545.9365215,1662555545.9363904,936390,528
4371,16384,wf_6602,5569,1662555545.9421315,1662555545.9420004,942000,512
8354,16384,wf_6604,9552,1662555545.9931233,1662555545.9929922,992992,640
4358,16384,wf_6605,5556,1662555545.999765,1662555545.9996338,999633,2120
10390,16384,wf_6606,11588,1662555546.0219011,1662555546.02177,21769,824
15753,16384,wf_6607,567,1662555546.0560005,1662555546.0558693,55869,560
4697,16384,wf_6608,5895,1662555546.0614657,1662555546.0613346,61334,488
3710,16384,wf_6609,4908,1662555546.0731597,1662555546.0730286,73028,728
6575,16384,wf_6610,7773,1662555546.0770662,1662555546.076935,76935,408
13070,16384,wf_6611,14268,1662555546.0910983,1662555546.0909672,90967,624
5677,16384,wf_6612,6875,1662555546.0986273,1662555546.0984962,98496,1144
3208,16384,wf_6613,4406,1662555546.1018398,1662555546.1017087,101708,416
14706,16384,wf_6614,15904,1662555546.1110241,1662555546.110893,110893,1072
2409,16384,wf_6615,3607,1662555546.1197839,1662555546.1196527,119652,968
9885,16384,wf_6616,11083,1662555546.1428397,1662555546.1427085,142708,800
14678,16384,wf_6617,15876,1662555546.1686394,1662555546.1685083,168508,848
15875,16384,wf_6618,689,1662555546.1895795,1662555546.1894484,189448,744
10969,16384,wf_6619,12167,1662555546.203656,1662555546.2035248,203524,680
7561,16384,wf_6620,8759,1662555546.214279,1662555546.2141478,214147,552
4177,16384,wf_6621,5375,1662555546.2281911,1662555546.22806,228060,448
1740,16384,wf_6622,2938,1662555546.2387304,1662555546.2385993,238599,576
6723,16384,wf_6623,7921,1662555546.2486846,1662555546.2485535,248553,440
2974,16384,wf_6624,4172,1662555546.2527924,1662555546.2526612,252661,1168
1335,16384,wf_6625,2533,1662555546.256805,1662555546.2566738,256673,544
6195,16384,wf_6626,7393,1662555546.2639902,1662555546.263859,263859,1072
4235,16384,wf_6627,5433,1662555546.2901561,1662555546.290025,290024,832
209,16384,wf_6628,1407,1662555546.293297,1662555546.293166,293165,1808
9092,16384,wf_6629,10290,1662555546.3019702,1662555546.301839,301839,936
144,16384,wf_6630,1342,1662555546.326527,1662555546.326396,326395,496
11809,16384,wf_6631,13007,1662555546.3330052,1662555546.332874,332874,448
10333,16384,wf_6632,11531,1662555546.345314,1662555546.345183,345182,560
9991,16384,wf_6633,11189,1662555546.363873,1662555546.3637419,363741,472
1408,16384,wf_6634,2606,1662555546.3742912,1662555546.37416,374160,856
1870,16384,wf_6635,3068,1662555546.37882,1662555546.3786888,378688,1216
9542,16384,wf_6636,10740,1662555546.383539,1662555546.3834078,383407,760
5481,16384,wf_6637,6679,1662555546.3898375,1662555546.3897064,389706,1232
4387,16384,wf_6638,5585,1662555546.4016929,1662555546.4015617,401561,840
4286,16384,wf_6639,5484,1662555546.412291,1662555546.41216,412159,768
14249,16384,wf_6640,15447,1662555546.4392035,1662555546.4390724,439072,528
13129,16384,wf_6641,14327,1662555546.4444866,1662555546.4443555,444355,560
3987,16384,wf_6642,5185,1662555546.454165,1662555546.4540339,454033,416
15371,16384,wf_6643,185,1662555546.4859333,1662555546.4858022,485802,736
14561,16384,wf_6644,15759,1662555546.4954016,1662555546.4952705,495270,416
11455,16384,wf_6645,12653,1662555546.5000162,1662555546.499885,499885,872
2491,16384,wf_6646,3689,1662555546.5050673,1662555546.5049362,504936,520
3371,16384,wf_6647,4569,1662555546.512529,1662555546.5123978,512397,856
1570,16384,wf_6648,2768,1662555546.5169,1662555546.516769,516769,760
7022,16384,wf_6649,8220,1662555546.5237873,1662555546.5236561,523656,728
12059,16384,wf_6650,13257,1662555546.5338676,1662555546.5337365,533736,416
10582,16384,wf_6651,11780,1662555546.5475984,1662555546.5474672,547467,488
8088,16384,wf_6652,9286,1662555546.5603516,1662555546.5602205,560220,568
4816,16384,wf_6653,6014,1662555546.580163,1662555546.5800319,580031,584
8042,16384,wf_6654,9240,1662555546.5943758,1662555546.5942447,594244,840
2722,16384,wf_6655,3920,1662555546.6261318,1662555546.6260006,626000,864
9103,16384,wf_6656,10301,1662555546.6599293,1662555546.6597981,659798,624
1139,16384,wf_6657,2337,1662555546.6644466,1662555546.6643155,664315,544
7492,16384,wf_6658,8690,1662555546.669206,1662555546.6690748,669074,616
12058,16384,wf_6659,13256,1662555546.672673,1662555546.6725419,672541,696
11704,16384,wf_6660,12902,1662555546.6791677,1662555546.6790366,679036,760
15309,16384,wf_6661,123,1662555546.691987,1662555546.691856,691855,624
2101,16384,wf_6662,3299,1662555546.708515,1662555546.7083838,708383,1224
9585,16384,wf_6663,10783,1662555546.7155142,1662555546.715383,715383,624
7988,16384,wf_6664,9186,1662555546.73407,1662555546.733939,733939,520
